TWI\SHRU;101;102;103;104;105;201;202;203;204;205;301;302;303;304;305;401;402;403;404;405;501;502;503;504;505;601;602;603;604;605;701;702;703;704;705;801;802;803;804;805;901;902;903;904;905
5.209176540374756;0;0;0;0;0;0;0;0;0;0;153;386;472;0;11;0;5;0;0;0;10;91;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.835664749145508;0;4;0;1;0;0;0;0;0;0;267;1617;736;85;159;0;99;53;13;4;20;799;213;129;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8.462152481079102;0;0;0;5;0;0;0;0;0;0;121;465;133;57;28;0;17;8;12;3;6;335;40;127;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.088641166687012;0;0;0;4;0;0;0;0;0;0;39;146;14;23;0;0;1;4;4;0;4;94;8;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.715128898620605;0;1;0;1;0;0;0;0;0;0;48;90;8;29;0;0;3;0;8;0;7;37;7;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.341617584228516;0;0;0;0;0;0;0;0;0;0;60;44;1;11;0;0;1;0;0;0;3;18;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.96810531616211;0;0;0;0;0;0;0;0;0;0;54;9;1;7;0;0;0;0;0;0;7;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.594593048095703;0;0;0;0;0;0;0;0;0;0;12;10;0;8;0;0;0;0;0;0;0;6;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.22108268737793;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.847570419311523;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
